Unidade Orçamentária;;UG Executora;;PT;Ação Governo;;Plano Orçamentário;;PTRES;PI;;Fonte SOF;Fonte Recursos;Esfera Orçamentária;;Categoria Econômica Despesa;;Grupo Despesa;;Elemento Despesa;;Natureza Despesa;;Natureza Despesa Detalhada;;Tipo NE CCor;;Modalidade Licitação NE CCor;;Inciso NE CCor;Dia Emissão NE CCor;Mês Emissão NE CCor;Ano Emissão NE CCor;Nota Empenho CCor;Núm. Processo NE CCor;Doc - Observação;Favorecido NE CCor;;DESPESAS EMPENHADAS (CONTROLE EMPENHO);DESPESAS LIQUIDADAS (CONTROLE EMPENHO);DESPESAS INSCRITAS EM RPNP (CONTROLE EMPENHO);DESPESAS PAGAS (CONTROLE EMPENHO);RESTOS A PAGAR PROCESSADOS REINSCRITOS;RESTOS A PAGAR PROCESSADOS A PAGAR;RESTOS A PAGAR NAO PROCESSADOS INSCRITOS;RESTOS A PAGAR NAO PROCESSADOS REINSCRITOS;RESTOS A PAGAR NAO PROCESSADOS CANCELADOS;RESTOS A PAGAR NAO PROCESSADOS LIQUIDADOS;RESTOS A PAGAR NAO PROCESSADOS PAGOS;RESTOS A PAGAR NAO PROCESSADOS A PAGAR;LIQUIDACOES TOTAIS (EXERCICIO E RPNP);PAGAMENTOS TOTAIS (EXERCICIO E RAP)
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;09272008901810053;0181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;0000;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;084775;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;2;ORCAMENTO DE SEGURIDADE SOCIAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;01;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;319001;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;31900106;13 SALARIO - PESSOAL CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;26/09/2017;SET/2017;2017;070025000012017NE000431;PROVENTOS;FOLHA DE PAGAMENTO SUPLEMENTAR Nº 03 DE NOVEMBRO/2017, REFERENTE A 2ª PARCELA DA GRATIFICACAO  NATALINA  DE  2017.  SERVIDORES INATIVOS.  PA SEI 0005783-26.2017.6.07.8100. DADOS BANCARIOS OUTROS BANCOS;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;24.985,44;;;;;;;;;0,00;24.985,44
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;09272008901810053;0181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;0000;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;084775;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;2;ORCAMENTO DE SEGURIDADE SOCIAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;01;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;319001;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;31900107;FERIAS VENCIDAS E PROPOR A APOSENTADOS CIVIS;5;GLOBAL;08;NAO SE APLICA;-8;26/09/2017;SET/2017;2017;070025000012017NE000431;PROVENTOS;2017NECT - PAGAMENTO DE FERIAS VENCIDAS E LICENCA PREMIO - INATIVOS CIVIS.    REFORCO.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;15.445,57;;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;09272008901810053;0181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;0000;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;084775;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;2;ORCAMENTO DE SEGURIDADE SOCIAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;01;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;319001;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;31900107;FERIAS VENCIDAS E PROPOR A APOSENTADOS CIVIS;5;GLOBAL;08;NAO SE APLICA;-8;26/09/2017;SET/2017;2017;070025000012017NE000431;PROVENTOS;FOLHA DE PAGAMENTO SUPLEMENTAR Nº 04 DE OUTUBRO/2017, REFERENTE A INDENIZACAO DE FERIAS A QUE FAZ JUS A SERVIDORA SONIA MARIA DA ROCHA BRITO. PA SEI N. 0005154-52.2017.6.07.8100.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;15.445,57;;15.445,57;;;;;;;;;15.445,57;15.445,57
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;09272008901810053;0181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;0000;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;084775;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;2;ORCAMENTO DE SEGURIDADE SOCIAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;01;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;319001;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;31900118;LICENCA PREMIO - INATIVOS CIVIS;5;GLOBAL;08;NAO SE APLICA;-8;26/09/2017;SET/2017;2017;070025000012017NE000431;PROVENTOS;2017NECT - PAGAMENTO DE FERIAS VENCIDAS E LICENCA PREMIO - INATIVOS CIVIS.    REFORCO.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;37.069,36;;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;09272008901810053;0181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;0000;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;084775;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;2;ORCAMENTO DE SEGURIDADE SOCIAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;01;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;319001;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;31900118;LICENCA PREMIO - INATIVOS CIVIS;5;GLOBAL;08;NAO SE APLICA;-8;26/09/2017;SET/2017;2017;070025000012017NE000431;PROVENTOS;2017NECT - PROVENTOS: PESSOAL CIVIL, EXERCICIO DE 2017. ANULACAO PARCIAL.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;(375,98);;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;09272008901810053;0181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;0000;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;084775;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;2;ORCAMENTO DE SEGURIDADE SOCIAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;01;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;319001;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;31900118;LICENCA PREMIO - INATIVOS CIVIS;5;GLOBAL;08;NAO SE APLICA;-8;26/09/2017;SET/2017;2017;070025000012017NE000431;PROVENTOS;FOLHA DE PAGAMENTO SUPLEMENTAR Nº 06 DE OUTUBRO/2017, REFERENTE AOS ACERTOS FINANCEIROS (LICENCA PREMIO E SERVICO EXTRAORDINARIO DO RECESSO FORENSE DE JANEIRO/2017) DA SERVIDORA SONIA MARIA DA ROCHA BRITO.  PA SEI N. 0005230-76.2017.6.07.8100.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;35.654,09;;;;;;;;;0,00;35.654,09
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;09272008901810053;0181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;0000;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;084775;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;2;ORCAMENTO DE SEGURIDADE SOCIAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;01;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;319001;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;31900118;LICENCA PREMIO - INATIVOS CIVIS;5;GLOBAL;08;NAO SE APLICA;-8;26/09/2017;SET/2017;2017;070025000012017NE000431;PROVENTOS;FOLHA DE PAGAMENTO SUPLEMENTAR Nº 06 DE OUTUBRO/2017, REFERENTE AOS ACERTOS FINANCEIROS (LICENCA PREMIO E SERVICO EXTRAORDINARIO DO RECESSO FORENSE DE JANEIRO/2017) DA SERVIDORA SONIA MARIA DA ROCHA BRITO. ŽPA SEI N. 0005230-76.2017.6.07.8100.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;36.693,38;;;;;;;;;;;36.693,38;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;09272008901810053;0181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;0000;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;084775;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;2;ORCAMENTO DE SEGURIDADE SOCIAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;01;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;319001;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;31900118;LICENCA PREMIO - INATIVOS CIVIS;5;GLOBAL;08;NAO SE APLICA;-8;26/09/2017;SET/2017;2017;070025000012017NE000431;PROVENTOS;FOLHA DE PAGAMENTO SUPLEMENTAR Nº 06 DE OUTUBRO/2017, REFERENTE AOS ACERTOS FINANCEIROS (LICENCA PREMIO E SERVICO EXTRAORDINARIO DO RECESSO FORENSE DE JANEIRO/2017) DA SERVIDORA SONIA MARIA DA ROCHA BRITO.IRRF ŽPA SEI N. 0005230-76.20;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;1.039,29;;;;;;;;;0,00;1.039,29
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;09272008901810053;0181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;0000;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;084775;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;2;ORCAMENTO DE SEGURIDADE SOCIAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;01;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;319001;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;31900128;VANTAGENS INCORPORADAS - PESSOAL CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;26/09/2017;SET/2017;2017;070025000012017NE000431;PROVENTOS;2017NECT - PROVENTOS: PESSOAL CIVIL, EXERCICIO DE 2017.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;500.000,00;;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;09272008901810053;0181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;0000;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;084775;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;2;ORCAMENTO DE SEGURIDADE SOCIAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;01;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;319001;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;31900128;VANTAGENS INCORPORADAS - PESSOAL CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;26/09/2017;SET/2017;2017;070025000012017NE000431;PROVENTOS;2017NECT - PROVENTOS: PESSOAL CIVIL, EXERCICIO DE 2017. REFORCO.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;50.577,22;;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;09272008901810053;0181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;0000;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;084775;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;2;ORCAMENTO DE SEGURIDADE SOCIAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;01;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;319001;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;31900128;VANTAGENS INCORPORADAS - PESSOAL CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;26/09/2017;SET/2017;2017;070025000012017NE000431;PROVENTOS;FOLHA DE PAGAMENTO DE INATIVOS REFERENTE AO MES DE NOVEMBRO DE 2017 - PA SEI 0005693-18.2017.6.07.8100;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;200.805,79;;;;;;;;;0,00;200.805,79
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;09272008901810053;0181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;0000;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;084775;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;2;ORCAMENTO DE SEGURIDADE SOCIAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;01;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;319001;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;31900128;VANTAGENS INCORPORADAS - PESSOAL CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;26/09/2017;SET/2017;2017;070025000012017NE000431;PROVENTOS;FOLHA DE PAGAMENTO DE SERVIDORES INATIVOS REFERENTE AO MES DE DEZEMBRO DE 2017 - PA SEI 0006149-65.2017.6.07.8100.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;200.805,79;;;;;;;;;;;200.805,79;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;09272008901810053;0181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;0000;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;084775;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;2;ORCAMENTO DE SEGURIDADE SOCIAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;01;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;319001;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;31900128;VANTAGENS INCORPORADAS - PESSOAL CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;26/09/2017;SET/2017;2017;070025000012017NE000431;PROVENTOS;FOLHA DE PAGAMENTO DE SERVIDORES INATIVOS REFERENTE AO MES DE DEZEMBRO DE 2017 - PA SEI 0006149-65.2017.6.07.8100.   DADOS BANCARIOS BANCO DO BRASIL.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;61.160,48;;;;;;;;;0,00;61.160,48
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;09272008901810053;0181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;0000;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;084775;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;2;ORCAMENTO DE SEGURIDADE SOCIAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;01;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;319001;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;31900128;VANTAGENS INCORPORADAS - PESSOAL CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;26/09/2017;SET/2017;2017;070025000012017NE000431;PROVENTOS;FOLHA DE PAGAMENTO DE SERVIDORES INATIVOS REFERENTE AO MES DE DEZEMBRO DE 2017 - PA SEI 0006149-65.2017.6.07.8100. DADOS BANCARIOS CEF.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;84.824,76;;;;;;;;;0,00;84.824,76
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;09272008901810053;0181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;0000;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;084775;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;2;ORCAMENTO DE SEGURIDADE SOCIAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;01;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;319001;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;31900128;VANTAGENS INCORPORADAS - PESSOAL CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;26/09/2017;SET/2017;2017;070025000012017NE000431;PROVENTOS;FOLHA DE PAGAMENTO DE SERVIDORES INATIVOS REFERENTE AO MES DE DEZEMBRO DE 2017 - PA SEI 0006149-65.2017.6.07.8100. DADOS BANCARIOS OUTROS BANCOS.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;54.820,55;;;;;;;;;0,00;54.820,55
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;09272008901810053;0181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;0000;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;084775;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;2;ORCAMENTO DE SEGURIDADE SOCIAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;01;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;319001;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;31900128;VANTAGENS INCORPORADAS - PESSOAL CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;26/09/2017;SET/2017;2017;070025000012017NE000431;PROVENTOS;FOLHA DE PAGAMENTO DE SERVIDORES INATIVOS REFERENTE AO MES DE NOVEMBRO DE 2017 - PA SEI 0005693-18.2017.6.07.8100.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;200.805,79;;;;;;;;;;;200.805,79;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;09272008901810053;0181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;0000;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;084775;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;2;ORCAMENTO DE SEGURIDADE SOCIAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;01;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;319001;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;31900128;VANTAGENS INCORPORADAS - PESSOAL CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;26/09/2017;SET/2017;2017;070025000012017NE000431;PROVENTOS;FOLHA DE PAGAMENTO DE SERVIDORES INATIVOS REFERENTE AO MES DE OUTUBRO DE 2017 - PA SEI 0005117-25.2017.6.07.8100.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;148.965,64;;;;;;;;;;;148.965,64;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;09272008901810053;0181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;0000;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;084775;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;2;ORCAMENTO DE SEGURIDADE SOCIAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;01;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;319001;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;31900128;VANTAGENS INCORPORADAS - PESSOAL CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;26/09/2017;SET/2017;2017;070025000012017NE000431;PROVENTOS;FOLHA DE PAGAMENTO DE SERVIDORES INATIVOS REFERENTE AO MES DE OUTUBRO DE 2017 - PA SEI 0005117-25.2017.6.07.8100.   DADOS BANCARIOS BANCO DO BRASIL.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;148.965,64;;;;;;;;;0,00;148.965,64
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;09272008901810053;0181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;0000;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;084775;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;2;ORCAMENTO DE SEGURIDADE SOCIAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;01;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;319001;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;31900129;PROVENTOS ORIGINARIAS DE GRAT.P/EXERC/FUNCOES;5;GLOBAL;08;NAO SE APLICA;-8;26/09/2017;SET/2017;2017;070025000012017NE000431;PROVENTOS;2017NECT - PROVENTOS: PESSOAL CIVIL, EXERCICIO DE 2017.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;60.000,00;;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;09272008901810053;0181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;0000;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;084775;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;2;ORCAMENTO DE SEGURIDADE SOCIAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;01;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;319001;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;31900129;PROVENTOS ORIGINARIAS DE GRAT.P/EXERC/FUNCOES;5;GLOBAL;08;NAO SE APLICA;-8;26/09/2017;SET/2017;2017;070025000012017NE000431;PROVENTOS;2017NECT - PROVENTOS: PESSOAL CIVIL, EXERCICIO DE 2017.                       ANULACAO PARCIAL PARA REFORCO DO SUBITEM 06.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;(60.000,00);;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;09272008901810053;0181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;0000;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;084775;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;2;ORCAMENTO DE SEGURIDADE SOCIAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;01;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;319001;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;31900130;PROVENTOS ORIGINARIAS DE GRAT.P/EXERC. CARGO.;5;GLOBAL;08;NAO SE APLICA;-8;26/09/2017;SET/2017;2017;070025000012017NE000431;PROVENTOS;2017NECT - PROVENTOS: PESSOAL CIVIL, EXERCICIO DE 2017.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;1.000.000,00;;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;09272008901810053;0181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;0000;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;084775;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;2;ORCAMENTO DE SEGURIDADE SOCIAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;01;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;319001;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;31900130;PROVENTOS ORIGINARIAS DE GRAT.P/EXERC. CARGO.;5;GLOBAL;08;NAO SE APLICA;-8;26/09/2017;SET/2017;2017;070025000012017NE000431;PROVENTOS;2017NECT - PROVENTOS: PESSOAL CIVIL, EXERCICIO DE 2017.                       ANULACAO PARA AJUSTE DE DOTACAO.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;(12.901,23);;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;09272008901810053;0181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;0000;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;084775;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;2;ORCAMENTO DE SEGURIDADE SOCIAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;01;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;319001;APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR;31900130;PROVENTOS ORIGINARIAS DE GRAT.P/EXERC. CARGO.;5;GLOBAL;08;NAO SE APLICA;-8;26/09/2017;SET/2017;2017;070025000012017NE000431;PROVENTOS;2017NECT - PROVENTOS: PESSOAL CIVIL, EXERCICIO DE 2017.                       ANULACAO PARCIAL PARA REFORCO DO SUBITEM 06.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;(195.368,77);;;;;;;;;;;;;
